0.075924579768588,0.014882184878627759,0.04321301017996979,0.025499770767785285,0.09267776284076201,0.06835100383364828,0.044907443583523894,0.03644332184342997,0.04356113018568326,0.01407843814134656
0.014882184878627759,0.03444121986979305,0.01494933486142239,0.012914605221245337,0.013501759677925914,0.029246101675932012,0.02355468847055266,0.014628851024116558,0.016426713214412268,0.005562462496991891
0.04321301017996979,0.01494933486142239,0.09633239837063748,0.03683484224073892,0.1170621570398223,0.08025496326799386,0.06480503605965166,0.052277451653353436,0.06768401881784711,0.03238605982844014
0.025499770767785285,0.012914605221245337,0.03683484224073892,0.09180894444108875,0.043023506705241917,0.06107172370356241,0.027120013491059594,0.03114220873416607,0.029731279094980457,0.020489176061653444
0.09267776284076201,0.013501759677925914,0.1170621570398223,0.043023506705241917,0.6370677639171529,0.2088701050040034,0.08851171252952791,0.10418834181980009,0.09682075720562924,0.06047831261716179
0.06835100383364828,0.029246101675932012,0.08025496326799386,0.06107172370356241,0.2088701050040034,0.29674620915629196,0.08457281970613259,0.07515374354958174,0.09441880942833043,0.03598922667931095
0.044907443583523894,0.02355468847055266,0.06480503605965166,0.027120013491059594,0.08851171252952791,0.08457281970613259,0.2678285230478438,0.039156197050050835,0.059095512261555856,0.021229821182637564
0.03644332184342997,0.014628851024116558,0.052277451653353436,0.03114220873416607,0.10418834181980009,0.07515374354958174,0.039156197050050835,0.06555588428151148,0.049049994345591874,0.025934673111385465
0.04356113018568326,0.016426713214412268,0.06768401881784711,0.029731279094980457,0.09682075720562924,0.09441880942833043,0.059095512261555856,0.049049994345591874,0.09727671817685712,0.026356191718722787
0.01407843814134656,0.005562462496991891,0.03238605982844014,0.020489176061653444,0.06047831261716179,0.03598922667931095,0.021229821182637564,0.025934673111385465,0.026356191718722787,0.07407752468259154
